CSID,CaseMasterID,csdate,cstype,PolicePersonID
4957,9006,2026-09-14T14:40:27.393199,C,957
4958,9007,2026-12-07T14:40:27.393636,A,115
4959,9008,2025-11-29T14:40:27.394574,C,483
4960,9010,2026-02-11T14:40:27.395436,C,21
4961,9011,2025-10-24T14:40:27.396593,B,78
4962,9015,2026-06-22T14:40:27.399305,C,109
4963,9017,2026-09-10T14:40:27.400891,A,104
4964,9019,2025-06-24T14:40:27.401760,A,920
4965,9020,2025-06-17T14:40:27.402591,A,417
4966,9022,2025-09-21T14:40:27.403714,A,45
4967,9023,2025-08-31T14:40:27.404629,C,100
4968,9024,2025-04-04T14:40:27.405607,B,312
4969,9025,2026-04-07T14:40:27.406416,A,172
4970,9027,2025-10-10T14:40:27.407469,C,1014
4971,9029,2026-09-03T14:40:27.408740,B,1038
4972,9031,2026-07-26T14:40:27.410631,C,948
4973,9032,2026-07-07T14:40:27.410971,A,110
4974,9033,2025-08-19T14:40:27.411682,B,930
4975,9034,2025-12-05T14:40:27.412579,B,711
4976,9037,2026-09-27T14:40:27.414351,C,116
4977,9039,2024-10-29T14:40:27.415458,C,420
4978,9040,2026-07-11T14:40:27.416618,A,437
4979,9041,2026-05-21T14:40:27.417673,B,966
4980,9043,2024-10-06T14:40:27.418841,C,3
4981,9046,2025-03-29T14:40:27.421236,A,398
4982,9050,2025-09-21T14:40:27.424048,C,636
4983,9051,2025-12-15T14:40:27.425209,A,109
4984,9052,2026-08-04T14:40:27.425564,A,921
4985,9053,2025-07-01T14:40:27.426329,A,230
4986,9054,2026-08-09T14:40:27.427175,A,266
4987,9057,2026-09-23T14:40:27.430255,C,112
4988,9059,2026-02-23T14:40:27.431025,C,93
4989,9061,2025-11-06T14:40:27.432255,A,861
4990,9063,2026-09-28T14:40:27.432925,A,86
4991,9065,2025-06-25T14:40:27.435084,A,533
4992,9068,2025-09-06T14:40:27.436333,A,719
4993,9069,2024-12-17T14:40:27.436942,A,545
4994,9072,2026-08-07T14:40:27.438842,C,760
4995,9073,2026-08-15T14:40:27.439977,A,97
4996,9074,2025-05-24T14:40:27.440796,A,948
4997,9075,2025-09-19T14:40:27.441132,A,10
4998,9081,2026-10-12T14:40:27.445158,A,102
4999,9082,2026-10-05T14:40:27.445608,C,73
5000,9083,2026-04-04T14:40:27.446162,B,320
5001,9084,2026-01-04T14:40:27.447303,A,98
5002,9087,2026-03-09T14:40:27.449350,B,950
5003,9088,2025-05-21T14:40:27.450236,B,113
5004,9091,2026-07-28T14:40:27.452698,B,96
5005,9092,2025-07-29T14:40:27.453495,C,104
5006,9093,2025-08-02T14:40:27.453903,A,61
5007,9094,2026-07-24T14:40:27.454926,B,195
5008,9098,2025-04-16T14:40:27.457710,A,129
5009,9099,2025-10-02T14:40:27.458302,C,117
5010,9102,2025-10-17T14:40:27.460650,A,470
5011,9103,2025-02-13T14:40:27.461471,C,731
5012,9104,2026-05-15T14:40:27.462630,B,111
5013,9106,2025-07-08T14:40:27.464031,A,103
5014,9107,2026-09-11T14:40:27.465187,B,729
5015,9108,2026-08-19T14:40:27.466376,C,95
5016,9110,2025-10-21T14:40:27.468099,A,207
5017,9112,2026-08-13T14:40:27.468848,A,113
5018,9113,2025-10-09T14:40:27.469419,A,377
5019,9114,2024-12-04T14:40:27.470500,A,93
5020,9120,2026-08-07T14:40:27.474656,C,104
5021,9121,2026-10-16T14:40:27.475456,C,281
5022,9122,2026-02-17T14:40:27.475825,A,937
5023,9124,2024-12-15T14:40:27.477325,A,436
5024,9125,2025-12-05T14:40:27.478237,A,60
5025,9126,2025-02-28T14:40:27.479096,A,438
5026,9131,2025-03-28T14:40:27.482888,B,135
5027,9133,2026-07-17T14:40:27.484109,C,492
5028,9134,2025-01-13T14:40:27.485053,C,843
5029,9136,2024-12-24T14:40:27.486068,A,187
5030,9137,2026-08-12T14:40:27.486722,A,585
5031,9138,2025-11-04T14:40:27.487822,C,28
5032,9140,2026-07-25T14:40:27.488925,A,113
5033,9144,2025-09-12T14:40:27.492386,B,731
5034,9145,2026-04-03T14:40:27.493045,C,117
5035,9148,2024-12-23T14:40:27.494590,A,100
5036,9149,2025-11-14T14:40:27.495666,B,117
5037,9150,2026-09-20T14:40:27.496310,A,94
5038,9151,2025-03-07T14:40:27.497559,A,198
5039,9153,2025-01-18T14:40:27.498775,A,466
5040,9154,2025-11-23T14:40:27.499125,C,329
5041,9155,2026-05-14T14:40:27.499725,A,837
5042,9157,2026-05-06T14:40:27.501276,A,560
5043,9159,2024-11-25T14:40:27.503278,A,115
5044,9161,2026-07-28T14:40:27.504322,A,315
5045,9163,2026-05-04T14:40:27.505629,C,103
5046,9165,2024-11-06T14:40:27.507589,A,309
5047,9167,2026-11-29T14:40:27.509119,A,27
5048,9168,2026-03-08T14:40:27.509980,B,84
5049,9171,2025-11-18T14:40:27.512070,A,115
5050,9173,2025-08-10T14:40:27.513174,C,965
5051,9175,2026-03-03T14:40:27.514348,A,1070
5052,9177,2026-08-13T14:40:27.515020,A,103
5053,9178,2025-01-26T14:40:27.516001,A,1051
5054,9180,2025-01-30T14:40:27.517693,A,114
5055,9184,2025-02-15T14:40:27.521148,C,236
5056,9185,2026-01-02T14:40:27.522319,A,12
5057,9187,2026-04-07T14:40:27.524096,C,1016
5058,9190,2026-09-26T14:40:27.525082,A,105
5059,9192,2026-07-19T14:40:27.526419,B,920
5060,9195,2026-08-06T14:40:27.528632,A,438
5061,9196,2026-05-26T14:40:27.529717,C,129
5062,9197,2025-08-06T14:40:27.530285,A,8
5063,9198,2026-10-24T14:40:27.530967,C,757
5064,9200,2025-01-06T14:40:27.532858,A,110
5065,9202,2025-09-17T14:40:27.535372,C,140
5066,9204,2026-05-03T14:40:27.537222,C,794
5067,9208,2024-09-21T14:40:27.539901,C,364
5068,9209,2027-01-03T14:40:27.541057,C,221
5069,9210,2025-03-23T14:40:27.541395,C,798
5070,9214,2025-06-29T14:40:27.544394,A,218
5071,9215,2025-05-03T14:40:27.545601,A,906
5072,9218,2026-07-31T14:40:27.547309,C,79
5073,9220,2025-11-25T14:40:27.549057,A,113
5074,9222,2025-10-31T14:40:27.550405,B,361
5075,9224,2025-06-24T14:40:27.551667,A,954
5076,9228,2026-08-10T14:40:27.555341,A,318
5077,9229,2026-10-21T14:40:27.556502,B,205
5078,9230,2026-01-05T14:40:27.557574,C,119
5079,9231,2025-08-30T14:40:27.558475,A,67
5080,9239,2024-09-28T14:40:27.564259,A,21
5081,9241,2025-09-12T14:40:27.565755,A,582
5082,9242,2025-10-12T14:40:27.566088,B,63
5083,9243,2026-08-26T14:40:27.566396,A,96
5084,9246,2025-04-08T14:40:27.569402,A,407
5085,9249,2024-11-21T14:40:27.571401,A,134
5086,9252,2026-08-29T14:40:27.574575,C,96
5087,9253,2025-08-20T14:40:27.574907,A,724
5088,9254,2026-02-25T14:40:27.576074,C,305
5089,9256,2024-11-11T14:40:27.578438,C,1011
5090,9257,2025-12-21T14:40:27.579600,A,111
5091,9258,2025-08-30T14:40:27.580559,A,22
5092,9261,2026-09-27T14:40:27.583778,A,106
5093,9262,2026-03-07T14:40:27.584930,A,28
5094,9264,2026-08-23T14:40:27.586855,C,111
5095,9265,2025-10-06T14:40:27.587184,A,300
5096,9267,2026-05-30T14:40:27.588349,C,104
5097,9270,2026-04-22T14:40:27.591435,C,761
5098,9271,2025-08-02T14:40:27.591874,C,821
5099,9272,2025-05-11T14:40:27.592218,A,15
5100,9275,2026-04-12T14:40:27.594916,A,119
5101,9276,2026-07-06T14:40:27.595616,A,442
5102,9277,2026-05-11T14:40:27.596275,A,1048
5103,9278,2024-12-22T14:40:27.597364,C,344
5104,9280,2026-08-14T14:40:27.599512,C,352
5105,9281,2026-08-18T14:40:27.599942,C,102
5106,9286,2026-07-18T14:40:27.603268,A,452
5107,9288,2025-11-29T14:40:27.604583,C,1012
5108,9289,2026-09-04T14:40:27.605400,C,641
5109,9290,2025-03-28T14:40:27.606476,B,354
5110,9291,2026-11-09T14:40:27.606897,A,93
5111,9292,2025-08-31T14:40:27.607872,B,705
5112,9294,2025-04-12T14:40:27.609175,A,64
5113,9295,2025-09-09T14:40:27.609982,A,103
5114,9296,2026-07-23T14:40:27.610969,B,80
5115,9297,2026-06-23T14:40:27.611898,A,98
5116,9298,2026-03-02T14:40:27.612726,A,719
5117,9300,2025-07-23T14:40:27.614277,A,346
5118,9301,2025-12-24T14:40:27.614907,C,164
5119,9302,2026-04-22T14:40:27.615797,C,1060
5120,9303,2026-09-14T14:40:27.616733,B,1027
5121,9307,2026-12-04T14:40:27.619364,B,368
5122,9308,2025-08-17T14:40:27.620103,A,837
5123,9311,2025-11-24T14:40:27.621915,C,979
5124,9313,2026-07-01T14:40:27.623912,A,237
5125,9315,2024-11-20T14:40:27.624900,C,744
5126,9319,2025-12-11T14:40:27.627928,A,107
5127,9320,2026-06-02T14:40:27.628224,A,718
5128,9321,2025-09-19T14:40:27.629109,B,868
5129,9325,2025-10-18T14:40:27.632022,A,521
5130,9327,2024-12-12T14:40:27.633977,A,114
5131,9328,2025-05-10T14:40:27.634624,A,118
5132,9330,2026-04-24T14:40:27.636180,C,111
5133,9331,2025-04-28T14:40:27.637072,A,105
5134,9332,2026-04-10T14:40:27.638217,B,117
5135,9335,2025-05-01T14:40:27.640042,A,112
5136,9340,2025-01-18T14:40:27.644285,A,199
5137,9341,2025-04-06T14:40:27.644961,C,233
5138,9343,2026-09-18T14:40:27.646188,C,458
5139,9344,2024-11-23T14:40:27.646851,A,170
5140,9345,2025-01-30T14:40:27.648035,A,336
5141,9346,2025-03-30T14:40:27.649275,A,560
5142,9349,2026-07-23T14:40:27.650788,C,1053
5143,9351,2025-12-05T14:40:27.651690,C,69
5144,9353,2026-01-11T14:40:27.653307,C,235
5145,9355,2025-08-16T14:40:27.655155,A,384
5146,9356,2026-08-06T14:40:27.656131,C,891
5147,9357,2025-06-05T14:40:27.656580,A,93
5148,9358,2025-08-05T14:40:27.656913,A,996
5149,9359,2026-11-07T14:40:27.657778,B,837
5150,9361,2025-03-11T14:40:27.659225,A,728
5151,9362,2025-04-24T14:40:27.660184,A,798
5152,9363,2026-06-10T14:40:27.661117,A,103
5153,9364,2026-10-10T14:40:27.661780,C,96
5154,9366,2026-06-02T14:40:27.664260,B,107
5155,9367,2026-03-10T14:40:27.664913,A,111
5156,9369,2025-09-11T14:40:27.666081,A,856
5157,9371,2026-06-08T14:40:27.667553,B,117
5158,9372,2024-09-25T14:40:27.668193,C,102
5159,9376,2025-01-13T14:40:27.672416,B,115
5160,9378,2026-08-15T14:40:27.673398,A,553
5161,9379,2026-01-14T14:40:27.673769,B,359
5162,9380,2026-08-30T14:40:27.674676,C,110
5163,9381,2026-07-17T14:40:27.675644,A,411
5164,9382,2025-08-10T14:40:27.676596,A,117
5165,9384,2024-11-16T14:40:27.677757,A,116
5166,9388,2026-12-07T14:40:27.681359,C,301
5167,9389,2026-06-06T14:40:27.682250,B,102
5168,9390,2026-12-15T14:40:27.682884,A,919
5169,9393,2025-08-31T14:40:27.685480,A,1000
5170,9395,2025-01-25T14:40:27.686422,A,58
5171,9396,2025-03-20T14:40:27.687161,A,13
5172,9397,2026-10-23T14:40:27.687758,A,888
5173,9399,2025-06-22T14:40:27.689075,A,505
5174,9401,2024-10-15T14:40:27.690304,C,91
5175,9402,2025-11-13T14:40:27.691081,C,111
5176,9403,2025-07-07T14:40:27.692117,A,95
5177,9405,2026-02-22T14:40:27.693891,B,308
5178,9406,2025-04-15T14:40:27.694383,B,455
5179,9407,2025-05-31T14:40:27.694761,A,109
5180,9409,2025-09-26T14:40:27.696099,A,104
5181,9410,2026-03-13T14:40:27.696721,A,375
5182,9411,2025-12-15T14:40:27.697071,B,376
5183,9412,2025-10-26T14:40:27.697659,C,13
5184,9413,2026-03-21T14:40:27.697992,B,663
5185,9416,2026-05-05T14:40:27.699485,A,240
5186,9417,2025-03-05T14:40:27.700708,A,302
5187,9419,2025-08-06T14:40:27.702383,C,98
5188,9420,2025-05-11T14:40:27.702782,A,301
5189,9421,2025-10-22T14:40:27.703925,C,723
5190,9424,2025-02-12T14:40:27.705941,C,101
5191,9426,2025-07-13T14:40:27.706897,A,901
5192,9427,2026-10-11T14:40:27.707725,B,420
5193,9428,2026-04-26T14:40:27.708664,A,112
5194,9429,2025-01-10T14:40:27.709722,A,377
5195,9430,2025-01-11T14:40:27.710912,C,1
5196,9431,2026-03-22T14:40:27.711259,A,106
5197,9433,2026-04-09T14:40:27.712911,A,114
5198,9435,2025-03-16T14:40:27.714510,B,356
5199,9441,2026-09-15T14:40:27.718689,B,405
5200,9443,2026-05-18T14:40:27.719658,C,132
5201,9444,2026-07-28T14:40:27.720058,C,417
5202,9446,2025-02-11T14:40:27.721559,B,252
5203,9447,2026-05-13T14:40:27.721926,A,848
5204,9448,2025-12-28T14:40:27.722762,A,709
5205,9449,2025-02-18T14:40:27.724080,A,212
5206,9451,2025-05-24T14:40:27.725878,A,461
5207,9454,2026-01-30T14:40:27.727298,A,65
5208,9458,2024-11-18T14:40:27.729980,C,56
5209,9460,2024-11-12T14:40:27.730985,A,117
5210,9461,2024-11-28T14:40:27.731918,B,449
5211,9462,2024-12-01T14:40:27.732819,C,931
5212,9463,2025-05-23T14:40:27.733736,A,585
5213,9464,2026-07-22T14:40:27.734412,A,101
5214,9466,2025-06-03T14:40:27.736078,A,198
5215,9468,2026-03-01T14:40:27.738100,A,468
5216,9469,2025-07-11T14:40:27.739249,B,336
5217,9471,2026-08-03T14:40:27.741425,A,9
5218,9472,2024-11-18T14:40:27.742230,C,112
5219,9473,2026-05-03T14:40:27.742605,B,110
5220,9476,2026-06-04T14:40:27.744063,B,119
5221,9478,2025-04-21T14:40:27.745057,B,139
5222,9479,2024-11-17T14:40:27.745917,B,151
5223,9481,2025-04-02T14:40:27.747314,B,45
5224,9482,2026-09-05T14:40:27.748089,C,395
5225,9483,2026-06-24T14:40:27.748457,C,97
5226,9484,2025-02-10T14:40:27.749093,A,117
5227,9485,2026-06-16T14:40:27.749821,A,233
5228,9486,2026-04-18T14:40:27.750681,B,78
5229,9487,2025-09-17T14:40:27.751046,A,742
5230,9489,2024-09-23T14:40:27.752843,A,103
5231,9490,2024-12-20T14:40:27.753193,C,235
5232,9493,2026-07-22T14:40:27.755953,A,78
5233,9494,2026-04-12T14:40:27.757067,A,420
5234,9495,2025-11-22T14:40:27.757931,A,102
5235,9497,2025-01-01T14:40:27.759726,A,832
5236,9498,2026-09-15T14:40:27.760491,A,324
5237,9500,2025-07-08T14:40:27.762027,A,16
5238,9503,2024-11-17T14:40:27.764076,C,200
5239,9504,2026-05-31T14:40:27.765004,B,105
5240,9505,2026-11-19T14:40:27.766218,A,723
5241,9506,2026-08-07T14:40:27.766868,A,118
5242,9508,2026-07-11T14:40:27.769020,B,413
5243,9509,2026-08-09T14:40:27.770172,B,96
5244,9510,2026-10-26T14:40:27.770783,A,118
5245,9511,2025-05-05T14:40:27.771917,B,727
5246,9513,2025-11-08T14:40:27.772882,C,827
5247,9516,2026-11-05T14:40:27.774982,C,103
5248,9517,2025-08-12T14:40:27.775891,C,737
5249,9518,2025-01-28T14:40:27.776464,C,745
5250,9520,2026-02-17T14:40:27.777429,A,1049
5251,9521,2026-09-01T14:40:27.777799,C,338
5252,9522,2026-06-13T14:40:27.778780,A,676
5253,9524,2026-01-19T14:40:27.779766,A,723
5254,9526,2025-07-11T14:40:27.781023,A,385
5255,9527,2026-12-08T14:40:27.781877,A,96
5256,9528,2026-01-25T14:40:27.782178,A,360
5257,9530,2025-05-06T14:40:27.783169,A,669
5258,9532,2025-05-22T14:40:27.784167,C,97
5259,9533,2026-05-08T14:40:27.785190,A,116
5260,9535,2025-02-24T14:40:27.786446,A,129
5261,9539,2026-11-21T14:40:27.789265,A,107
5262,9540,2026-03-30T14:40:27.790189,A,98
5263,9541,2026-06-29T14:40:27.791395,C,98
5264,9542,2026-08-05T14:40:27.792644,C,114
5265,9543,2024-12-26T14:40:27.793400,A,897
5266,9544,2024-11-07T14:40:27.793736,A,996
5267,9546,2025-12-31T14:40:27.794985,A,989
5268,9548,2025-06-13T14:40:27.796658,A,150
5269,9549,2026-07-12T14:40:27.797487,A,25
5270,9550,2026-01-10T14:40:27.798632,C,955
5271,9551,2024-11-13T14:40:27.799764,C,100
5272,9552,2024-12-29T14:40:27.800380,A,93
5273,9553,2026-07-11T14:40:27.801247,B,94
5274,9554,2025-04-09T14:40:27.801616,A,903
5275,9555,2026-04-13T14:40:27.801985,C,16
5276,9556,2026-09-11T14:40:27.802328,A,116
5277,9557,2025-10-19T14:40:27.803080,B,113
5278,9559,2026-08-19T14:40:27.804157,A,100
5279,9560,2026-09-23T14:40:27.805111,C,95
5280,9561,2026-08-28T14:40:27.806105,A,95
5281,9562,2025-09-23T14:40:27.806419,C,105
5282,9565,2025-08-28T14:40:27.809288,C,958
5283,9566,2026-02-19T14:40:27.809667,C,98
5284,9568,2026-01-21T14:40:27.811183,A,399
5285,9569,2025-09-08T14:40:27.812123,B,98
5286,9571,2025-03-27T14:40:27.814422,A,129
5287,9572,2025-06-22T14:40:27.814799,A,465
5288,9579,2025-07-22T14:40:27.820035,A,765
5289,9580,2026-07-07T14:40:27.820936,A,119
5290,9581,2026-05-20T14:40:27.821899,C,93
5291,9584,2025-05-07T14:40:27.824414,B,26
5292,9585,2025-05-27T14:40:27.825286,A,557
5293,9592,2025-02-16T14:40:27.830559,B,804
5294,9593,2026-09-01T14:40:27.830846,A,948
5295,9597,2024-10-21T14:40:27.833112,B,95
5296,9598,2026-01-20T14:40:27.834104,B,107
5297,9602,2025-05-28T14:40:27.837134,A,94
5298,9603,2025-06-14T14:40:27.837706,C,110
5299,9605,2025-12-06T14:40:27.838379,A,1067
5300,9606,2024-11-01T14:40:27.839613,B,110
5301,9608,2026-03-14T14:40:27.840493,B,810
5302,9613,2025-10-23T14:40:27.844069,C,370
5303,9615,2025-03-05T14:40:27.844846,A,1052
5304,9616,2026-09-04T14:40:27.845261,A,1036
5305,9618,2025-06-19T14:40:27.846417,A,10
5306,9619,2024-11-18T14:40:27.846815,C,116
5307,9620,2026-05-07T14:40:27.847978,A,498
5308,9622,2025-06-20T14:40:27.849481,A,707
5309,9623,2026-06-30T14:40:27.850148,C,100
5310,9624,2025-02-16T14:40:27.851109,B,1062
5311,9625,2026-02-14T14:40:27.852216,A,120
5312,9626,2025-09-19T14:40:27.853211,A,116
5313,9631,2026-10-27T14:40:27.857428,A,304
5314,9633,2024-11-01T14:40:27.859029,C,366
5315,9634,2025-10-25T14:40:27.859969,C,198
5316,9635,2026-03-24T14:40:27.860313,C,135
5317,9637,2026-07-14T14:40:27.862105,A,105
5318,9638,2025-01-25T14:40:27.862442,A,5
5319,9639,2026-03-02T14:40:27.862850,A,530
5320,9640,2025-06-14T14:40:27.863351,A,702
5321,9642,2026-12-05T14:40:27.865121,C,331
5322,9644,2026-07-11T14:40:27.866305,A,106
5323,9645,2025-07-19T14:40:27.867285,A,645
5324,9646,2024-12-26T14:40:27.868246,A,15
5325,9650,2026-03-07T14:40:27.870585,B,581
5326,9651,2026-07-06T14:40:27.871729,A,100
5327,9653,2026-03-10T14:40:27.873589,C,109
5328,9655,2026-05-20T14:40:27.875093,C,94
5329,9657,2025-10-11T14:40:27.877270,A,1059
5330,9659,2025-01-10T14:40:27.878879,A,118
5331,9662,2026-05-30T14:40:27.880554,A,112
5332,9665,2026-05-01T14:40:27.882554,A,309
5333,9667,2026-09-18T14:40:27.883757,C,903
5334,9670,2025-03-18T14:40:27.886605,C,679
5335,9674,2025-04-04T14:40:27.889507,A,476
5336,9676,2025-06-01T14:40:27.891897,A,1049
5337,9678,2026-07-31T14:40:27.893209,A,112
5338,9679,2025-04-01T14:40:27.893800,A,24
5339,9681,2024-09-25T14:40:27.894926,A,954
5340,9682,2026-11-23T14:40:27.895494,A,117
5341,9683,2025-04-19T14:40:27.895955,B,82
5342,9685,2025-05-19T14:40:27.897034,C,242
5343,9687,2026-09-18T14:40:27.898959,A,673
5344,9688,2025-09-21T14:40:27.899627,B,309
5345,9690,2025-08-28T14:40:27.902121,B,625
5346,9691,2025-09-15T14:40:27.903170,B,1000
5347,9694,2026-06-06T14:40:27.905879,C,708
5348,9702,2026-08-17T14:40:27.911378,C,477
5349,9703,2026-04-04T14:40:27.912142,A,954
5350,9706,2026-04-13T14:40:27.914053,A,342
5351,9707,2025-01-30T14:40:27.914407,B,150
5352,9708,2026-04-21T14:40:27.915054,C,111
5353,9710,2026-06-30T14:40:27.917376,B,198
5354,9712,2026-05-05T14:40:27.918506,A,1046
5355,9713,2026-05-01T14:40:27.919588,A,1039
5356,9715,2025-12-04T14:40:27.921382,A,82
5357,9718,2026-02-21T14:40:27.923770,A,382
5358,9719,2026-10-24T14:40:27.924173,A,878
5359,9720,2025-11-07T14:40:27.925165,A,207
5360,9722,2025-08-25T14:40:27.927016,A,780
5361,9723,2026-05-07T14:40:27.927348,A,1020
5362,9726,2026-02-25T14:40:27.929800,B,450
5363,9727,2026-03-26T14:40:27.930656,A,92
5364,9729,2026-11-20T14:40:27.932295,C,112
5365,9730,2025-05-13T14:40:27.933190,A,989
5366,9732,2026-06-16T14:40:27.934452,B,116
5367,9733,2026-06-26T14:40:27.935610,C,97
5368,9734,2025-05-01T14:40:27.936336,C,764
5369,9738,2025-04-15T14:40:27.940070,C,89
5370,9742,2026-09-30T14:40:27.942152,C,693
5371,9743,2025-08-14T14:40:27.942491,C,92
5372,9744,2025-03-15T14:40:27.943374,A,956
5373,9745,2026-04-14T14:40:27.944551,A,1043
5374,9746,2026-01-02T14:40:27.944899,B,538
5375,9748,2026-07-17T14:40:27.946386,B,826
5376,9751,2025-11-18T14:40:27.948635,B,48
5377,9754,2026-05-10T14:40:27.950151,A,103
5378,9755,2025-12-31T14:40:27.950892,C,119
5379,9756,2025-08-17T14:40:27.951241,B,99
5380,9758,2025-08-06T14:40:27.953401,A,422
5381,9759,2026-08-31T14:40:27.954369,B,563
5382,9762,2025-11-30T14:40:27.956625,A,104
5383,9763,2025-08-19T14:40:27.957218,C,298
5384,9766,2025-08-19T14:40:27.959316,B,781
5385,9768,2026-12-13T14:40:27.960810,A,799
5386,9769,2025-06-27T14:40:27.961937,C,364
5387,9770,2026-09-23T14:40:27.963079,A,110
5388,9771,2025-07-11T14:40:27.964318,A,19
5389,9772,2026-05-26T14:40:27.965271,A,1048
5390,9773,2026-04-02T14:40:27.965909,A,377
5391,9776,2025-11-09T14:40:27.967877,B,105
5392,9778,2026-08-22T14:40:27.969416,A,5
5393,9781,2025-10-08T14:40:27.971008,C,894
5394,9785,2024-10-27T14:40:27.973444,B,82
5395,9788,2026-05-15T14:40:27.976787,A,99
5396,9790,2026-05-18T14:40:27.977310,C,717
5397,9791,2026-04-17T14:40:27.977681,C,920
5398,9794,2024-10-27T14:40:27.980715,A,727
5399,9798,2024-12-15T14:40:27.984066,B,115
5400,9799,2025-06-22T14:40:27.984585,A,181
5401,9800,2026-09-11T14:40:27.984995,A,99
5402,9802,2026-07-25T14:40:27.986280,B,434
5403,9804,2025-08-31T14:40:27.987753,A,116
5404,9805,2026-06-17T14:40:27.988156,C,467
5405,9807,2026-09-09T14:40:27.990580,B,114
5406,9808,2025-09-26T14:40:27.990961,B,37
5407,9810,2025-07-23T14:40:27.992671,A,112
5408,9812,2026-05-04T14:40:27.993957,A,54
5409,9814,2026-06-12T14:40:27.996467,A,26
5410,9817,2025-04-30T14:40:27.997691,C,1041
5411,9818,2025-05-08T14:40:27.998300,B,725
5412,9819,2025-07-11T14:40:27.999569,A,688
5413,9824,2026-07-01T14:40:28.003054,C,1031
5414,9826,2025-11-07T14:40:28.005236,A,119
5415,9833,2025-03-06T14:40:28.009747,C,159
5416,9834,2025-09-11T14:40:28.010099,B,430
5417,9835,2026-10-27T14:40:28.011270,A,78
5418,9836,2026-05-26T14:40:28.011962,B,458
5419,9838,2026-05-02T14:40:28.013243,A,1028
5420,9839,2025-03-08T14:40:28.014447,A,690
5421,9840,2025-10-13T14:40:28.015598,A,111
5422,9842,2024-10-07T14:40:28.018021,C,341
5423,9843,2025-09-04T14:40:28.018382,A,572
5424,9846,2024-09-05T14:40:28.019806,A,883
5425,9849,2025-03-22T14:40:28.021592,C,110
5426,9850,2025-07-16T14:40:28.022460,A,315
5427,9851,2025-04-23T14:40:28.023146,C,488
5428,9852,2025-11-10T14:40:28.024443,C,831
5429,9854,2025-08-13T14:40:28.026017,A,40
5430,9855,2025-10-07T14:40:28.026458,B,660
5431,9858,2026-06-27T14:40:28.029504,C,93
5432,9859,2025-09-21T14:40:28.030144,B,757
5433,9860,2026-09-12T14:40:28.031108,A,305
5434,9862,2026-06-10T14:40:28.033495,A,108
5435,9863,2026-05-21T14:40:28.034678,A,686
5436,9866,2026-06-13T14:40:28.036834,A,105
5437,9867,2025-03-25T14:40:28.037161,C,1013
5438,9869,2026-06-03T14:40:28.038223,A,118
5439,9870,2024-11-22T14:40:28.038692,B,158
5440,9871,2026-02-08T14:40:28.039373,C,721
5441,9872,2026-05-25T14:40:28.039867,C,97
5442,9874,2026-03-31T14:40:28.041732,C,98
5443,9875,2025-11-19T14:40:28.042642,A,119
5444,9876,2025-02-20T14:40:28.044279,A,589
5445,9877,2026-07-08T14:40:28.045500,A,112
5446,9878,2026-07-02T14:40:28.046455,A,120
5447,9879,2025-11-23T14:40:28.046993,A,102
5448,9880,2026-08-29T14:40:28.048085,A,102
5449,9882,2026-04-11T14:40:28.049188,C,114
5450,9883,2025-11-13T14:40:28.050068,B,29
5451,9884,2026-03-17T14:40:28.050228,B,116
5452,9886,2026-03-10T14:40:28.052231,C,194
5453,9888,2024-11-12T14:40:28.053616,B,1028
5454,9893,2025-02-11T14:40:28.057756,C,951
5455,9896,2025-03-24T14:40:28.059023,C,979
5456,9902,2025-04-23T14:40:28.063191,A,715
5457,9904,2025-10-28T14:40:28.064869,C,104
5458,9906,2026-01-20T14:40:28.066169,C,38
5459,9908,2025-12-11T14:40:28.067271,B,101
5460,9911,2025-07-22T14:40:28.070757,C,849
5461,9912,2025-05-06T14:40:28.071114,A,9
5462,9913,2024-12-30T14:40:28.071468,A,670
5463,9914,2025-10-24T14:40:28.072474,A,8
5464,9918,2024-11-15T14:40:28.076690,B,715
5465,9919,2026-01-28T14:40:28.077635,A,525
5466,9921,2025-02-10T14:40:28.079995,A,772
5467,9922,2025-12-06T14:40:28.080367,A,21
5468,9924,2025-09-12T14:40:28.081718,A,939
5469,9925,2025-04-22T14:40:28.081872,A,13
5470,9926,2026-03-12T14:40:28.082991,C,810
5471,9930,2026-03-28T14:40:28.084856,A,458
5472,9932,2026-01-10T14:40:28.086862,A,103
