CaseMasterID,OccuranceFrom,OccuranceTo,PlaceOfOccurance
8149,2025-09-20T03:40:26.817949,2025-09-22T14:40:26.817949,"Sankar Road, Belagavi"
8150,2025-04-22T07:40:26.818229,2025-04-22T14:40:26.818229,"Gokhale Circle, Mysuru"
8151,2025-11-19T10:40:26.818969,2025-11-20T14:40:26.818969,"Lal Circle, Chikkaballapura"
8152,2025-05-10T18:40:26.819445,2025-05-13T14:40:26.819445,"Nanda Street, Koppal"
8153,2026-03-17T10:40:26.820458,2026-03-18T14:40:26.820458,"Bali Path, Vijayapura"
8154,2026-02-04T11:40:26.821138,2026-02-04T14:40:26.821138,"Chauhan Chowk, Chitradurga"
8155,2026-04-15T04:40:26.821698,2026-04-16T14:40:26.821698,"Dhar Zila, Bidar"
8156,2026-04-20T03:40:26.822184,2026-04-20T14:40:26.822184,"Parsa Path, Mandya"
8157,2025-11-05T17:40:26.822908,2025-11-06T14:40:26.822908,"Chander Ganj, Ballari"
8158,2025-06-26T22:40:26.823603,2025-06-28T14:40:26.823603,"Dhingra Chowk, Gadag"
8159,2026-04-16T09:40:26.824400,2026-04-16T14:40:26.824400,"Pingle Path, Belagavi"
8160,2025-07-13T10:40:26.825128,2025-07-15T14:40:26.825128,"Sawhney Marg, Mysuru"
8161,2024-07-28T21:40:26.825876,2024-07-31T14:40:26.825876,"Pandit Nagar, Yadgir"
8162,2026-02-03T11:40:26.826753,2026-02-04T14:40:26.826753,"Subramaniam Nagar, Chikkamagaluru"
8163,2026-06-13T16:40:26.827353,2026-06-16T14:40:26.827353,"Ramanathan Chowk, Belagavi"
8164,2026-04-11T08:40:26.828397,2026-04-11T14:40:26.828397,"Radhakrishnan Road, Belagavi"
8165,2026-02-11T04:40:26.829171,2026-02-13T14:40:26.829171,"Nagi Chowk, Gadag"
8166,2024-12-02T14:40:26.829805,2024-12-04T14:40:26.829805,"Hari Ganj, Ballari"
8167,2024-11-07T14:40:26.830114,2024-11-10T14:40:26.830114,"Konda Ganj, Bengaluru Urban"
8168,2025-07-16T03:40:26.830856,2025-07-18T14:40:26.830856,"Minhas Ganj, Belagavi"
8169,2025-12-02T06:40:26.831135,2025-12-02T14:40:26.831135,"Pradhan Zila, Bidar"
8170,2026-06-22T12:40:26.832121,2026-06-22T14:40:26.832121,"De Marg, Mysuru"
8171,2026-03-15T14:40:26.832672,2026-03-18T14:40:26.832672,"Cheema Ganj, Belagavi"
8172,2024-11-21T03:40:26.833137,2024-11-21T14:40:26.833137,"Garg Chowk, Shivamogga"
8173,2025-10-27T04:40:26.833834,2025-10-27T14:40:26.833834,"Kohli Road, Bengaluru Urban"
8174,2026-04-15T23:40:26.834354,2026-04-17T14:40:26.834354,"Nanda Zila, Belagavi"
8175,2025-12-25T03:40:26.834668,2025-12-26T14:40:26.834668,"Bansal Road, Belagavi"
8176,2026-03-09T03:40:26.835392,2026-03-11T14:40:26.835392,"Khare Zila, Belagavi"
8177,2025-07-05T06:40:26.835695,2025-07-07T14:40:26.835695,"Bhatt Path, Belagavi"
8178,2024-07-15T08:40:26.836355,2024-07-16T14:40:26.836355,"Sandal Ganj, Chamarajanagara"
8179,2025-06-24T20:40:26.836922,2025-06-25T14:40:26.836922,"Dass Marg, Tumakuru"
8180,2025-04-29T06:40:26.837390,2025-04-29T14:40:26.837390,"Vora Road, Bengaluru Rural"
8181,2026-02-10T11:40:26.838018,2026-02-11T14:40:26.838018,"Thaker Road, Belagavi"
8182,2024-09-24T16:40:26.838850,2024-09-25T14:40:26.838850,"Kalita Ganj, Belagavi"
8183,2025-05-21T01:40:26.839419,2025-05-22T14:40:26.839419,"Bassi Road, Dakshina Kannada"
8184,2024-11-21T23:40:26.840232,2024-11-23T14:40:26.840232,"Kamdar, Vijayanagara"
8185,2026-03-17T23:40:26.840952,2026-03-18T14:40:26.840952,"Banik Zila, Belagavi"
8186,2024-12-05T08:40:26.841633,2024-12-05T14:40:26.841633,"Sharma Path, Belagavi"
8187,2026-02-25T07:40:26.841915,2026-02-26T14:40:26.841915,"Sarna Zila, Belagavi"
8188,2025-02-03T20:40:26.842594,2025-02-04T14:40:26.842594,"Prabhu Circle, Raichur"
8189,2026-06-18T07:40:26.843071,2026-06-18T14:40:26.843071,"Pradhan Path, Belagavi"
8190,2024-10-18T21:40:26.843354,2024-10-20T14:40:26.843354,"Jain, Bidar"
8191,2025-01-20T07:40:26.843944,2025-01-20T14:40:26.843944,"Dora Road, Belagavi"
8192,2024-10-13T12:40:26.844976,2024-10-15T14:40:26.844976,"Chana Path, Belagavi"
8193,2026-06-25T09:40:26.845563,2026-06-27T14:40:26.845563,"Narain Chowk, Belagavi"
8194,2025-10-15T16:40:26.846252,2025-10-16T14:40:26.846252,"Dutt Road, Koppal"
8195,2025-09-22T15:40:26.847213,2025-09-23T14:40:26.847213,"Bhatnagar Zila, Shivamogga"
8196,2026-02-01T06:40:26.847664,2026-02-02T14:40:26.847664,"Kale, Belagavi"
8197,2026-02-05T17:40:26.848016,2026-02-07T14:40:26.848016,"Mani Marg, Belagavi"
8198,2025-04-25T13:40:26.848311,2025-04-27T14:40:26.848311,"Bandi Street, Bagalkote"
8199,2026-06-26T03:40:26.849053,2026-06-27T14:40:26.849053,"Taneja Road, Belagavi"
8200,2024-12-16T00:40:26.849503,2024-12-18T14:40:26.849503,"Ramakrishnan Marg, Chikkamagaluru"
8201,2025-07-24T21:40:26.849848,2025-07-25T14:40:26.849848,"Bera Marg, Udupi"
8202,2024-12-02T15:40:26.850504,2024-12-03T14:40:26.850504,"Dubey Circle, Raichur"
8203,2025-07-05T20:40:26.851106,2025-07-08T14:40:26.851106,"Goyal Path, Bengaluru Urban"
8204,2024-10-16T18:40:26.851949,2024-10-19T14:40:26.851949,"Kulkarni Ganj, Belagavi"
8205,2025-05-05T18:40:26.852430,2025-05-08T14:40:26.852430,"Mangal Chowk, Udupi"
8206,2026-02-25T14:40:26.853370,2026-02-27T14:40:26.853370,"Nazareth Nagar, Belagavi"
8207,2025-09-27T20:40:26.853734,2025-09-30T14:40:26.853734,"Kaur Path, Belagavi"
8208,2025-03-25T23:40:26.854439,2025-03-27T14:40:26.854439,"Patel Path, Belagavi"
8209,2026-07-09T17:40:26.855050,2026-07-11T14:40:26.855050,"Bakshi Marg, Yadgir"
8210,2025-11-28T07:40:26.856082,2025-11-29T14:40:26.856082,"Srinivas Chowk, Koppal"
8211,2026-06-13T12:40:26.856407,2026-06-13T14:40:26.856407,"Shanker Road, Udupi"
8212,2026-03-14T11:40:26.857146,2026-03-14T14:40:26.857146,"Cheema Street, Chikkaballapura"
8213,2026-02-26T17:40:26.857973,2026-02-27T14:40:26.857973,"Minhas Chowk, Belagavi"
8214,2025-12-28T21:40:26.858442,2025-12-30T14:40:26.858442,"Sarin Street, Belagavi"
8215,2025-09-04T08:40:26.859000,2025-09-06T14:40:26.859000,"Som Marg, Bidar"
8216,2025-11-23T04:40:26.859886,2025-11-24T14:40:26.859886,"Bora Circle, Belagavi"
8217,2025-06-27T18:40:26.860256,2025-06-28T14:40:26.860256,"Munshi Circle, Belagavi"
8218,2026-06-23T19:40:26.860810,2026-06-24T14:40:26.860810,"Sur Ganj, Hassan"
8219,2025-05-05T13:40:26.861403,2025-05-07T14:40:26.861403,"Nagi Nagar, Vijayanagara"
8220,2026-04-21T03:40:26.861776,2026-04-21T14:40:26.861776,"Chakrabarti Circle, Belagavi"
8221,2024-11-17T04:40:26.862269,2024-11-18T14:40:26.862269,"Sanghvi Circle, Belagavi"
8222,2025-11-20T03:40:26.862989,2025-11-21T14:40:26.862989,"Virk Zila, Belagavi"
8223,2026-01-22T07:40:26.863486,2026-01-24T14:40:26.863486,"Singh Path, Belagavi"
8224,2025-01-12T13:40:26.864511,2025-01-12T14:40:26.864511,"Dar, Bengaluru Urban"
8225,2025-01-23T14:40:26.864878,2025-01-24T14:40:26.864878,"Konda Nagar, Belagavi"
8226,2024-10-27T21:40:26.865371,2024-10-29T14:40:26.865371,"Sen Road, Koppal"
8227,2026-02-01T10:40:26.865888,2026-02-03T14:40:26.865888,"Raval Ganj, Belagavi"
8228,2026-03-05T05:40:26.866175,2026-03-06T14:40:26.866175,"Radhakrishnan Nagar, Koppal"
8229,2024-10-19T23:40:26.866449,2024-10-22T14:40:26.866449,"Dugal Nagar, Kolar"
8230,2026-03-08T02:40:26.867230,2026-03-09T14:40:26.867230,"Sachdeva Road, Chikkamagaluru"
8231,2024-12-03T00:40:26.868281,2024-12-05T14:40:26.868281,"Pingle Path, Chikkaballapura"
8232,2025-03-11T17:40:26.868810,2025-03-12T14:40:26.868810,"Dugar Chowk, Bengaluru Urban"
8233,2025-07-13T01:40:26.869295,2025-07-14T14:40:26.869295,"Kara Marg, Kalaburagi"
8234,2026-01-18T17:40:26.869618,2026-01-20T14:40:26.869618,"Agarwal Chowk, Belagavi"
8235,2024-12-31T21:40:26.870655,2025-01-02T14:40:26.870655,"Konda Marg, Dharwad"
8236,2026-04-16T18:40:26.871161,2026-04-19T14:40:26.871161,"Sanghvi Nagar, Belagavi"
8237,2024-12-02T20:40:26.871420,2024-12-05T14:40:26.871420,"Badal Street, Vijayanagara"
8238,2026-06-11T02:40:26.871780,2026-06-11T14:40:26.871780,"Bhandari, Koppal"
8239,2024-08-08T14:40:26.872150,2024-08-11T14:40:26.872150,"Gole Chowk, Belagavi"
8240,2025-07-19T15:40:26.872426,2025-07-21T14:40:26.872426,"Kunda Road, Kolar"
8241,2026-04-04T16:40:26.872524,2026-04-06T14:40:26.872524,"Yogi Street, Bengaluru Urban"
8242,2024-08-29T19:40:26.873423,2024-09-01T14:40:26.873423,"Ahluwalia Ganj, Haveri"
8243,2026-04-20T08:40:26.873947,2026-04-21T14:40:26.873947,"Vyas Street, Belagavi"
8244,2026-02-08T14:40:26.874753,2026-02-10T14:40:26.874753,"Pandit Ganj, Chamarajanagara"
8245,2025-01-18T03:40:26.875506,2025-01-20T14:40:26.875506,"Handa Ganj, Tumakuru"
8246,2026-01-26T18:40:26.876517,2026-01-28T14:40:26.876517,"Lata Nagar, Gadag"
8247,2025-01-28T06:40:26.876878,2025-01-29T14:40:26.876878,"Dayal Circle, Belagavi"
8248,2025-05-14T11:40:26.877571,2025-05-15T14:40:26.877571,"Guha Marg, Mysuru"
8249,2025-04-06T02:40:26.877890,2025-04-06T14:40:26.877890,"Bora Zila, Belagavi"
8250,2026-05-31T07:40:26.878352,2026-06-02T14:40:26.878352,"Amble Path, Belagavi"
8251,2026-04-27T22:40:26.878884,2026-04-28T14:40:26.878884,"Dugal Nagar, Belagavi"
8252,2025-12-08T05:40:26.879347,2025-12-10T14:40:26.879347,"Golla Circle, Mandya"
8253,2024-12-21T11:40:26.880350,2024-12-21T14:40:26.880350,"Sachdev Path, Davanagere"
8254,2026-04-19T17:40:26.881092,2026-04-21T14:40:26.881092,"Bhattacharyya, Belagavi"
8255,2025-03-27T23:40:26.881993,2025-03-28T14:40:26.881993,"Kothari Chowk, Belagavi"
8256,2025-07-03T06:40:26.882935,2025-07-05T14:40:26.882935,"Gill Ganj, Belagavi"
8257,2026-02-16T17:40:26.883754,2026-02-19T14:40:26.883754,"Dasgupta Road, Belagavi"
8258,2024-09-02T16:40:26.884112,2024-09-05T14:40:26.884112,"Datta Road, Chitradurga"
8259,2025-03-11T12:40:26.884563,2025-03-11T14:40:26.884563,"Kapur Nagar, Kolar"
8260,2024-07-11T13:40:26.885020,2024-07-13T14:40:26.885020,"Narain Marg, Belagavi"
8261,2025-09-13T22:40:26.885798,2025-09-15T14:40:26.885798,"Pall Road, Belagavi"
8262,2025-12-19T13:40:26.886486,2025-12-19T14:40:26.886486,"Banerjee Path, Bagalkote"
8263,2026-01-30T10:40:26.887435,2026-02-01T14:40:26.887435,"Keer Path, Gadag"
8264,2025-02-06T10:40:26.888018,2025-02-06T14:40:26.888018,"Sampath Path, Bengaluru Rural"
8265,2025-09-28T04:40:26.888657,2025-09-29T14:40:26.888657,"Chacko, Koppal"
8266,2025-10-24T08:40:26.889579,2025-10-25T14:40:26.889579,"Nadkarni Zila, Kodagu"
8267,2025-02-26T09:40:26.890655,2025-02-27T14:40:26.890655,"Pradhan Road, Udupi"
8268,2026-01-12T03:40:26.891450,2026-01-12T14:40:26.891450,"Sunder Nagar, Belagavi"
8269,2024-08-22T04:40:26.891804,2024-08-23T14:40:26.891804,"Handa Road, Belagavi"
8270,2025-09-20T07:40:26.892867,2025-09-22T14:40:26.892867,"Vig Zila, Chamarajanagara"
8271,2024-09-16T23:40:26.893832,2024-09-18T14:40:26.893832,"Dhawan Road, Mysuru"
8272,2025-09-29T03:40:26.894627,2025-10-01T14:40:26.894627,"Rajagopalan, Gadag"
8273,2025-04-30T04:40:26.895625,2025-05-02T14:40:26.895625,"Oommen Marg, Belagavi"
8274,2026-03-13T08:40:26.896190,2026-03-14T14:40:26.896190,"Malhotra Nagar, Belagavi"
8275,2026-07-05T05:40:26.896485,2026-07-06T14:40:26.896485,"Suri Path, Chikkaballapura"
8276,2026-01-23T09:40:26.897024,2026-01-23T14:40:26.897024,"Dayal Ganj, Belagavi"
8277,2024-11-30T05:40:26.897746,2024-12-02T14:40:26.897746,"Kanda Road, Koppal"
8278,2026-01-14T16:40:26.898050,2026-01-15T14:40:26.898050,"Hora Zila, Belagavi"
8279,2025-01-14T06:40:26.898309,2025-01-16T14:40:26.898309,"Chandran Chowk, Kolar"
8280,2025-05-11T18:40:26.898992,2025-05-12T14:40:26.898992,"Sankar Road, Bengaluru Rural"
8281,2025-04-07T05:40:26.899938,2025-04-07T14:40:26.899938,"Rajan Circle, Tumakuru"
8282,2026-03-06T04:40:26.900440,2026-03-07T14:40:26.900440,"More Marg, Belagavi"
8283,2026-05-21T06:40:26.901069,2026-05-23T14:40:26.901069,"Sen Path, Belagavi"
8284,2025-11-29T09:40:26.901342,2025-11-29T14:40:26.901342,"Shetty Path, Davanagere"
8285,2026-04-20T17:40:26.902276,2026-04-22T14:40:26.902276,"Kant Circle, Belagavi"
8286,2025-05-20T23:40:26.902576,2025-05-21T14:40:26.902576,"Sundaram Street, Bagalkote"
8287,2025-10-04T03:40:26.902887,2025-10-05T14:40:26.902887,"Sama Road, Belagavi"
8288,2024-08-01T09:40:26.903385,2024-08-02T14:40:26.903385,"Cheema Street, Belagavi"
8289,2024-10-07T19:40:26.903704,2024-10-08T14:40:26.903704,"Nigam, Raichur"
8290,2026-02-05T01:40:26.904270,2026-02-07T14:40:26.904270,"Goyal Path, Bengaluru Urban"
8291,2026-03-30T10:40:26.905259,2026-03-31T14:40:26.905259,"Merchant Road, Davanagere"
8292,2025-02-09T14:40:26.905862,2025-02-12T14:40:26.905862,"Gala Zila, Belagavi"
8293,2024-09-26T08:40:26.906471,2024-09-26T14:40:26.906471,"Wali Marg, Bagalkote"
8294,2025-02-19T12:40:26.906897,2025-02-20T14:40:26.906897,"Pandya Nagar, Shivamogga"
8295,2026-03-31T21:40:26.907922,2026-04-02T14:40:26.907922,"Rattan Zila, Kalaburagi"
8296,2024-08-08T18:40:26.908207,2024-08-09T14:40:26.908207,"Goda Zila, Dharwad"
8297,2025-11-07T04:40:26.908786,2025-11-09T14:40:26.908786,"Nayak Ganj, Belagavi"
8298,2025-06-30T19:40:26.909260,2025-07-02T14:40:26.909260,"Hari, Kalaburagi"
8299,2024-12-23T23:40:26.909852,2024-12-26T14:40:26.909852,"Rattan Path, Raichur"
8300,2026-01-21T18:40:26.910518,2026-01-23T14:40:26.910518,"Agate Zila, Belagavi"
8301,2026-07-10T10:40:26.911049,2026-07-10T14:40:26.911049,"Biswas Nagar, Mysuru"
8302,2025-11-08T18:40:26.911672,2025-11-11T14:40:26.911672,"Manne, Shivamogga"
8303,2025-09-28T12:40:26.912453,2025-09-28T14:40:26.912453,"Patla Chowk, Hassan"
8304,2024-08-24T19:40:26.913373,2024-08-27T14:40:26.913373,"Kari Ganj, Belagavi"
8305,2024-09-07T02:40:26.913910,2024-09-08T14:40:26.913910,"Mammen Street, Kodagu"
8306,2025-10-28T23:40:26.914195,2025-10-31T14:40:26.914195,"Verma Road, Belagavi"
8307,2025-08-23T00:40:26.914712,2025-08-25T14:40:26.914712,"Agate Marg, Ballari"
8308,2026-02-06T13:40:26.915671,2026-02-08T14:40:26.915671,"Zacharia Marg, Vijayapura"
8309,2025-08-27T13:40:26.916570,2025-08-29T14:40:26.916570,"Loyal Circle, Belagavi"
8310,2025-01-27T11:40:26.917154,2025-01-28T14:40:26.917154,"Tiwari Marg, Mysuru"
8311,2026-01-19T04:40:26.917440,2026-01-19T14:40:26.917440,"Sha Path, Kolar"
8312,2026-01-29T19:40:26.917931,2026-01-31T14:40:26.917931,"Yadav Marg, Belagavi"
8313,2026-03-04T19:40:26.918630,2026-03-06T14:40:26.918630,"Chander Road, Belagavi"
8314,2024-09-09T09:40:26.919203,2024-09-09T14:40:26.919203,"Mitra Nagar, Bidar"
8315,2026-05-24T04:40:26.920038,2026-05-26T14:40:26.920038,"Prabhakar Chowk, Vijayapura"
8316,2025-02-16T08:40:26.921011,2025-02-16T14:40:26.921011,"Chaudhari Street, Udupi"
8317,2024-08-10T15:40:26.921283,2024-08-12T14:40:26.921283,"Sem Zila, Dharwad"
8318,2025-09-03T11:40:26.922225,2025-09-03T14:40:26.922225,"Parikh Path, Dharwad"
8319,2025-10-15T00:40:26.922986,2025-10-16T14:40:26.922986,"Mandal Ganj, Ballari"
8320,2025-07-10T01:40:26.923281,2025-07-11T14:40:26.923281,"Dora Nagar, Kalaburagi"
8321,2025-07-09T13:40:26.924075,2025-07-10T14:40:26.924075,"Shankar Ganj, Bidar"
8322,2025-06-10T01:40:26.924721,2025-06-10T14:40:26.924721,"Rastogi, Dakshina Kannada"
8323,2026-06-13T18:40:26.925417,2026-06-14T14:40:26.925417,"Muni Circle, Haveri"
8324,2025-02-11T17:40:26.926198,2025-02-12T14:40:26.926198,"Bhargava Chowk, Belagavi"
8325,2025-05-29T18:40:26.926461,2025-05-30T14:40:26.926461,"Babu Ganj, Vijayanagara"
8326,2025-03-18T06:40:26.927252,2025-03-19T14:40:26.927252,"Mallick Circle, Kodagu"
8327,2025-06-17T11:40:26.928065,2025-06-17T14:40:26.928065,"Peri Road, Belagavi"
8328,2025-10-21T14:40:26.928589,2025-10-24T14:40:26.928589,"Atwal Street, Ballari"
8329,2024-10-14T16:40:26.928714,2024-10-17T14:40:26.928714,"Loyal Nagar, Vijayanagara"
8330,2025-05-22T05:40:26.929556,2025-05-22T14:40:26.929556,"Mani Ganj, Bengaluru Urban"
8331,2026-04-14T16:40:26.930562,2026-04-15T14:40:26.930562,"Gala Path, Bengaluru Urban"
8332,2026-06-28T16:40:26.930963,2026-07-01T14:40:26.930963,"Misra Path, Bidar"
8333,2024-10-30T02:40:26.931738,2024-10-30T14:40:26.931738,"Hans Path, Vijayapura"
8334,2026-06-16T19:40:26.932228,2026-06-18T14:40:26.932228,"Chopra Ganj, Belagavi"
8335,2026-06-22T01:40:26.933127,2026-06-22T14:40:26.933127,"Halder Chowk, Kolar"
8336,2024-10-30T06:40:26.933435,2024-10-31T14:40:26.933435,"Mandal, Yadgir"
8337,2025-07-24T21:40:26.933755,2025-07-25T14:40:26.933755,"Bhatnagar Zila, Mandya"
8338,2025-12-08T21:40:26.934468,2025-12-11T14:40:26.934468,"Devi Ganj, Belagavi"
8339,2025-09-01T04:40:26.935206,2025-09-02T14:40:26.935206,"Sood Chowk, Mysuru"
8340,2026-02-12T23:40:26.935800,2026-02-13T14:40:26.935800,"Radhakrishnan Street, Belagavi"
8341,2025-07-06T23:40:26.936383,2025-07-07T14:40:26.936383,"Pau Ganj, Haveri"
8342,2026-01-25T22:40:26.937222,2026-01-27T14:40:26.937222,"Mander Ganj, Belagavi"
8343,2025-11-13T04:40:26.937827,2025-11-14T14:40:26.937827,"Bahl Nagar, Kodagu"
8344,2026-06-01T18:40:26.938309,2026-06-04T14:40:26.938309,"Palan Circle, Belagavi"
8345,2025-03-01T06:40:26.938822,2025-03-02T14:40:26.938822,"Bala Path, Mysuru"
8346,2026-03-09T22:40:26.939626,2026-03-10T14:40:26.939626,"Divan Path, Belagavi"
8347,2026-02-15T00:40:26.940702,2026-02-17T14:40:26.940702,"Dixit Marg, Dakshina Kannada"
8348,2025-09-04T05:40:26.941390,2025-09-06T14:40:26.941390,"Rout Street, Bengaluru Urban"
8349,2025-03-14T16:40:26.942154,2025-03-17T14:40:26.942154,"Sur, Belagavi"
8350,2025-08-19T07:40:26.943179,2025-08-20T14:40:26.943179,"Dada Marg, Belagavi"
8351,2025-05-24T18:40:26.944212,2025-05-25T14:40:26.944212,"Reddy Ganj, Vijayanagara"
8352,2024-09-22T00:40:26.945024,2024-09-24T14:40:26.945024,"Konda Road, Kalaburagi"
8353,2025-06-14T17:40:26.945506,2025-06-16T14:40:26.945506,"Morar Chowk, Belagavi"
8354,2026-03-05T17:40:26.946102,2026-03-07T14:40:26.946102,"Sanghvi Nagar, Chikkaballapura"
8355,2025-06-12T13:40:26.946970,2025-06-13T14:40:26.946970,"Verma Street, Vijayapura"
8356,2025-03-24T18:40:26.947764,2025-03-27T14:40:26.947764,"Dey Road, Udupi"
8357,2025-05-17T14:40:26.948118,2025-05-18T14:40:26.948118,"Buch Chowk, Mysuru"
8358,2025-10-01T13:40:26.948938,2025-10-01T14:40:26.948938,"Mand Ganj, Yadgir"
8359,2026-04-07T06:40:26.949681,2026-04-08T14:40:26.949681,"Prashad Zila, Belagavi"
8360,2025-06-09T19:40:26.950078,2025-06-12T14:40:26.950078,"Bedi, Belagavi"
8361,2025-02-25T02:40:26.950630,2025-02-25T14:40:26.950630,"Yohannan Ganj, Belagavi"
8362,2025-12-12T06:40:26.951517,2025-12-13T14:40:26.951517,"Agrawal Path, Udupi"
8363,2024-10-12T23:40:26.952382,2024-10-15T14:40:26.952382,"Bali Marg, Dharwad"
8364,2025-06-02T17:40:26.952721,2025-06-04T14:40:26.952721,"Arora Circle, Mysuru"
8365,2024-12-31T16:40:26.953649,2025-01-01T14:40:26.953649,"Vig Chowk, Koppal"
8366,2025-07-04T19:40:26.953968,2025-07-06T14:40:26.953968,"Nayak Zila, Bengaluru Rural"
8367,2026-02-22T05:40:26.954462,2026-02-23T14:40:26.954462,"Buch Zila, Gadag"
8368,2025-10-12T21:40:26.955113,2025-10-14T14:40:26.955113,"Mandal Street, Mysuru"
8369,2025-01-20T01:40:26.955697,2025-01-22T14:40:26.955697,"Sidhu Marg, Belagavi"
8370,2024-11-25T14:40:26.956285,2024-11-28T14:40:26.956285,"Chatterjee Ganj, Mysuru"
8371,2025-12-16T18:40:26.957077,2025-12-17T14:40:26.957077,"Chokshi Ganj, Mandya"
8372,2026-06-24T23:40:26.957951,2026-06-27T14:40:26.957951,"Lad Ganj, Udupi"
8373,2024-11-11T18:40:26.958703,2024-11-14T14:40:26.958703,"Mann Road, Shivamogga"
8374,2025-02-05T11:40:26.959205,2025-02-05T14:40:26.959205,"Loyal Chowk, Belagavi"
8375,2025-05-10T09:40:26.960189,2025-05-11T14:40:26.960189,"Mangal Road, Belagavi"
8376,2026-07-09T02:40:26.960463,2026-07-09T14:40:26.960463,"Sule Path, Belagavi"
8377,2025-08-29T18:40:26.960793,2025-08-31T14:40:26.960793,"Dugar Street, Belagavi"
8378,2025-04-23T12:40:26.961630,2025-04-25T14:40:26.961630,"Mohanty Street, Mandya"
8379,2026-06-28T17:40:26.961936,2026-06-29T14:40:26.961936,"Shanker Chowk, Dakshina Kannada"
8380,2026-06-29T13:40:26.962243,2026-06-30T14:40:26.962243,"Kunda Street, Belagavi"
8381,2024-11-19T05:40:26.962765,2024-11-19T14:40:26.962765,"Doctor Street, Belagavi"
8382,2025-12-12T10:40:26.963708,2025-12-12T14:40:26.963708,"Jhaveri Road, Chamarajanagara"
8383,2025-02-18T03:40:26.964483,2025-02-18T14:40:26.964483,"Sagar Marg, Chikkaballapura"
8384,2025-08-10T17:40:26.965226,2025-08-11T14:40:26.965226,"Walia Ganj, Mysuru"
8385,2025-11-26T02:40:26.965511,2025-11-26T14:40:26.965511,"Chanda Zila, Kolar"
8386,2025-11-05T04:40:26.965858,2025-11-06T14:40:26.965858,"Kota Zila, Bagalkote"
8387,2026-04-09T18:40:26.966185,2026-04-10T14:40:26.966185,"Walla Circle, Belagavi"
8388,2025-08-01T08:40:26.966947,2025-08-01T14:40:26.966947,"Palan Path, Belagavi"
8389,2025-04-25T13:40:26.967492,2025-04-27T14:40:26.967492,"Kashyap Nagar, Belagavi"
8390,2025-11-22T17:40:26.968301,2025-11-24T14:40:26.968301,"Parmar Path, Haveri"
8391,2025-09-01T10:40:26.969249,2025-09-03T14:40:26.969249,"Jani Marg, Mysuru"
8392,2026-07-11T12:40:26.970207,2026-07-11T14:40:26.970207,"Keer Ganj, Belagavi"
8393,2026-01-27T09:40:26.970926,2026-01-27T14:40:26.970926,"Anand Street, Bagalkote"
8394,2024-12-01T19:40:26.971642,2024-12-03T14:40:26.971642,"Kaur Circle, Mysuru"
8395,2025-07-07T21:40:26.972042,2025-07-09T14:40:26.972042,"Shah Marg, Belagavi"
8396,2025-09-23T11:40:26.972806,2025-09-25T14:40:26.972806,"Manne Nagar, Bengaluru Urban"
8397,2026-03-15T01:40:26.973114,2026-03-15T14:40:26.973114,"Talwar Road, Belagavi"
8398,2024-12-06T12:40:26.973991,2024-12-07T14:40:26.973991,"Bhatt Path, Hassan"
8399,2024-12-13T14:40:26.974288,2024-12-14T14:40:26.974288,"Dugar Circle, Davanagere"
8400,2026-05-26T18:40:26.975029,2026-05-28T14:40:26.975029,"Tailor Circle, Ramanagara"
8401,2024-12-11T14:40:26.975666,2024-12-12T14:40:26.975666,"Bera Ganj, Davanagere"
8402,2025-03-01T01:40:26.976501,2025-03-02T14:40:26.976501,"Mandal Street, Bengaluru Urban"
8403,2025-01-09T18:40:26.976845,2025-01-11T14:40:26.976845,"Bera Nagar, Dakshina Kannada"
8404,2026-03-05T04:40:26.977594,2026-03-06T14:40:26.977594,"Nazareth Circle, Belagavi"
8405,2026-06-04T20:40:26.978565,2026-06-07T14:40:26.978565,"Tank Marg, Belagavi"
8406,2024-12-17T05:40:26.980066,2024-12-19T14:40:26.980066,"Pathak Street, Belagavi"
8407,2026-04-03T03:40:26.981174,2026-04-04T14:40:26.981174,"Sem Zila, Kalaburagi"
8408,2025-11-20T06:40:26.981483,2025-11-22T14:40:26.981483,"Srinivasan Circle, Chikkaballapura"
8409,2025-04-10T17:40:26.982233,2025-04-12T14:40:26.982233,"Srinivas, Chikkaballapura"
8410,2025-09-13T14:40:26.983171,2025-09-16T14:40:26.983171,"Luthra Path, Ballari"
8411,2026-05-02T19:40:26.983795,2026-05-05T14:40:26.983795,"Lad Ganj, Ramanagara"
8412,2026-03-31T06:40:26.984892,2026-03-31T14:40:26.984892,"Singh Nagar, Raichur"
8413,2025-04-08T08:40:26.985691,2025-04-08T14:40:26.985691,"Borah Chowk, Belagavi"
8414,2026-05-09T15:40:26.986016,2026-05-12T14:40:26.986016,"Ratti Ganj, Raichur"
8415,2025-04-08T04:40:26.986363,2025-04-08T14:40:26.986363,"Sidhu Chowk, Mysuru"
